"","id","age","gender","edu_self","edu_moth","edu_fath","hobbies","nidpar","vddpar","N","E","O","A","C","schizo","NB_co","INSIGHT","STROOP","SHIFTCOS","fluency","CAQ_tot","CAQ_tal","FKAL_ach","FKAL_spe","CAQ_arts","GF","NB_mi","NB_RT_mi","NB_RT_co","StroopE1","StroopE2","StroopE3","ShiftC1","ShiftC2","ShiftC3","Flu1","Flu2","Flu3","Flu4","ins1","ins2","ins3","ins4","ins5","ins6","ins7","ins8","ins1_art","ins2_art","ins3_art","ins4_art","ins5_art","ins6_art","ins7_art","ins8_art","fluency2","fluency3","fluency4","flu_qu","GF_qu","O2"
"1",138,24,2,4,3,3,3,4.527,6.556,21,24,35,28,19,13,12,7,"0.055535801104824   ","0.609293784333333 ",12.5,5,1,40,63,0,3.909,1,1.022,0.818,"0.135555229236924    ","0.0625115389971718  ","-0.0314593649196235 ",0.648307761,0.718479034,0.461094558,8,8,15,19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,12.9256065909234,14.6262926402708,13.6756796170904,156.25,15.280281,41.0846239628444
"2",171,25,2,4,3,5,3,2.607,6.556,10,30,39,21,33,11,11,4,"0.294155436125402   ","0.526162381666667 ",12.5,21,4,97,187,0,3.328,1,1.062,0.673,"0.133789159240602    ","0.385981271638221   ","0.362695877497383   ",-0.007610022,1.031402268,0.554694899,8,9,15,18,1,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,14.3256090824947,16.4878116830063,16.3511287429141,156.25,11.075584,45.8593782771757
"3",111,23,2,4,4,4,3,1.934,6.556,37,17,34,13,23,9,14,5,"0.0694148729399456  ","0.461090662333333 ",14,5,3,26,31,0,3.124,5,1.135,0.814,"0.000318226185566761 ","0.0599683398703458  ","0.147958052763924   ",0.617718073,0.343644018,0.421909896,11,7,18,20,1,1,1,1,0,0,0,1,3,2,2,2,1,1,2,2,15.5246753171419,16.443120278055,16.3577134427739,196,9.759376,39.5690806266752
"4",16,19,2,4,5,5,1,1.324,6.556,21,27,45,26,20,9,11,6,"0.177666840667712   ","0.862098381       ",8.75,12,3,62,35,7,2.939,0,9999,0.697,"-0.0304739692260438  ","0.315640753206303   ","0.247833738022878   ",0.914603697,0.835762229,0.835929217,7,3,12,13,1,1,1,0,9999,1,1,1,2,2,2,2,9999,2,3,1,10.7120867176738,11.676028440715,13.0839880932191,76.5625,8.637721,53.2963744127107
"5",6,18,1,4,5,5,2,4.954,3.94,11,31,35,35,35,7,13,6,"0.303061524626135   ","1.388096056       ",14.75,2,4,31,44,0,2.888,1,0.949,0.798,"0.214769032142643    ","0.278783181460716   ","0.415632360275046   ",1.937546289,1.140563381,1.086178498,13,10,18,18,1,1,1,1,0,0,1,1,2,2,2,2,2,2,1,1,17.1291980890005,18.3404450070532,16.5593585785822,217.5625,8.340544,39.9406616024936
"6",90,22,1,4,5,5,3,0.066,6.556,19,29,36,36,25,10,12,6,"0.0665495773430052  ","1.29173909666667  ",8.25,7,2,26,14,3,2.557,1,1.019,0.924,"-0.00522166233763932 ","-0.111523180353972  ","0.316393574720627   ",2.156195054,1.117347522,0.601674714,8,5,12,8,1,0,0,1,1,1,1,1,2,2,2,2,3,1,1,2,9.57924646769236,10.364059259244,9.81184188398678,68.0625,6.538249,43.5503322607746
"7",91,22,1,4,4,3,3,-0.429,6.556,24,35,30,37,39,10,8,4,"0.029769828219793   ","0.405731212       ",11.5,0,0,33,33,0,2.407,6,0.863,0.763,"0.00478160586683496  ","0.101665549618984   ","-0.0171376708264401 ",0.476130544,0.553581985,0.187481107,7,6,20,13,1,0,0,1,0,1,0,1,2,2,2,2,2,1,2,1,13.2565080527437,14.9970806281153,14.6120283539568,132.25,5.793649,35.000255509229
"8",220,29,1,4,4,5,2,-0.566,6.556,27,28,30,36,27,10,10,4,"0.0570791168600271  ","0.471376395       ",11.25,5,3,44,78,2,2.366,3,0.985,0.741,"0.00779867258860545  ","0.027251712175843   ","0.136186965815633   ",0.672090736,0.390482863,0.351555586,11,6,15,13,0,0,1,0,0,1,1,1,2,2,2,2,9999,2,2,1,12.9277968942228,14.5081571873002,13.8688114624522,126.5625,5.597956,33.6907098929615
"9",19,19,1,4,5,5,3,3.14,3.67,19,39,31,38,29,9,11,5,"0.309658862377932   ","0.890734497333333 ",15.75,4,2,29,22,0,2.22,9,1.076,0.689,"0.591372282897972    ","0.32166749354655    ","0.0159368106892748  ",1.070536399,0.898483054,0.703184039,9,11,24,19,1,0,1,0,0,1,1,1,3,2,2,2,2,2,1,2,17.4587736549461,19.3849109815714,18.3650290845911,248.0625,4.9284,38.8147897947955
"10",57,21,2,4,2,3,3,3.913,2.947,19,20,38,37,37,5,13,7,"0.579047549055179   ","0.4792676         ",7.75,4,2,16,18,1,2.136,5,0.828,0.814,"0.681789149905335    ","0.166649985983266   ","0.888703511276937   ",1.02352849,0.226613084,0.187661226,6,5,9,11,1,1,1,1,0,1,1,1,2,2,1,2,1,1,1,1,9.63193943191062,11.5512507310653,11.2568853863664,60.0625,4.562496,40.8358496800092
"11",58,21,2,4,3,3,3,4.643,2.398,30,22,34,25,33,12,5,7,"9999                ","9999              ",9.75,5,3,38,24,0,2.115,1,1.022,0.614,"9999                 ","9999                ","9999                ",9999,9999,9999,10,7,13,9,1,1,1,1,0,1,1,1,2,2,1,2,1,1,2,1,11.3651481983447,12.9339922935638,11.7764442749938,95.0625,4.473225,36.9908344479373
"12",139,24,2,5,4,4,2,2.494,3.689,19,28,38,34,24,11,2,5,"0.0656280737419122  ","0.807362758       ",6.75,2,3,28,32,0,2.032,18,1.246,1.274,"0.0164887311279381   ","0.258820025434247   ","-0.0784245353364482 ",1.297052659,0.609445472,0.515590143,4,3,9,11,1,1,0,0,9999,1,1,1,2,2,2,2,9999,1,1,2,8.07171207319173,10.0443611360668,10.086767354878,45.5625,4.129024,41.4219979652436
"13",205,28,2,5,2,2,2,3.731,2.795,22,25,19,40,32,10,11,6,"0.113568664488068   ","0.671893144666667 ",13.75,9,3,38,94,0,2.013,5,0.843,0.67,"-0.0636227533403986  ","0.181315824786914   ","0.223012922017689   ",0.711005607,0.476499181,0.828174646,15,8,17,15,1,1,0,1,0,1,1,1,2,1,2,2,2,2,2,2,16.0359323887933,16.8235479869201,18.0106605124697,189.0625,4.052169,20.6646565382509
"14",195,27,2,4,5,5,2,3.507,2.939,4,38,41,31,21,4,13,6,"0.183043968201116   ","0.437556522333333 ",11.75,8,3,53,72,1,2.009,0,9999,0.838,"0.352809200943835    ","0.0804061589254002  ","0.115916544734113   ",0.625129289,0.3202428,0.367297478,13,15,9,10,1,1,1,0,0,1,1,1,2,2,1,2,1,1,1,2,14.2374462293038,13.8959634603214,13.3754039343233,138.0625,4.036081,47.8650028257661
"15",112,23,2,4,4,4,3,1.524,4.219,18,33,35,24,41,11,10,7,"0.145507588615665   ","0.549519          ",13,2,3,28,17,0,1.971,11,0.915,0.818,"0.241924954284421    ","0.0310292402896151  ","0.163568571272959   ",0.617252856,0.773462274,0.25784187,17,13,13,9,1,0,1,1,1,1,1,1,2,2,2,2,1,2,3,2,14.9066671477304,16.4710536767542,15.9792880989199,169,3.884841,41.141837771711
"16",183,26,2,5,4,3,3,2.624,3.393,29,32,38,26,37,16,12,7,"0.160508954186675   ","0.650980282333333 ",12.75,7,5,63,26,0,1.941,6,0.965,0.838,"0.176088837531782    ","0.329996240813897   ","-0.0245582157856561 ",0.757527091,0.8281362,0.367277556,9,7,13,22,1,1,1,1,0,1,1,1,3,3,3,2,0,3,1,2,14.0700088692548,16.0066828798912,15.0763997624095,162.5625,3.767481,45.2861347817603
"17",62,21,1,4,2,4,3,2.212,3.606,21,33,36,34,24,8,14,3,"0.407650455619417   ","0.377354767333333 ",10.5,5,2,31,32,0,1.91,0,9999,0.798,"0.723185203730547    ","0.437013161125526   ","0.0627530020021771  ",0.515498854,0.156158951,0.460406497,3,6,10,23,0,1,0,1,0,0,0,1,2,1,1,2,0,0,2,1,12.0469556487239,13.3162443674426,14.0338179617512,110.25,3.6481,41.0363822264762
"18",39,20,2,4,1,2,1,4.274,2.151,21,25,29,29,23,8,11,5,"0.106795737882358   ","0.737541577333333 ",13.75,4,2,30,24,0,1.895,2,0.902,0.974,"0.119143985826981    ","0.0824563108485258  ","0.118786916971567   ",0.716916668,0.701043638,0.794664426,13,11,14,17,1,1,1,0,0,0,1,1,3,2,2,2,1,1,2,2,15.8400041869449,16.8653863250416,15.4028329964568,189.0625,3.591025,33.9964900517841
"19",20,19,1,4,5,5,3,2.313,3.303,16,25,38,39,37,8,8,5,"0.188734890679047   ","1.28734531033333  ",10,22,4,57,55,18,1.807,12,1.004,0.941,"0.100633367895312    ","0.231591087192615   ","0.233980216949213   ",1.941262243,0.756546839,1.164226849,6,5,14,15,1,1,0,0,0,1,1,1,2,2,2,2,2,1,1,2,12.3930851879627,11.6085834516469,13.346479708637,100,3.265249,45.3690589073812
"20",186,26,2,3,2,2,3,5.07,1.222,15,23,21,25,13,10,12,7,"0.338251799092953   ","0.656345087       ",6,2,2,26,17,0,1.728,4,0.762,0.706,"0.140891173336512    ","0.448526875965679   ","0.425337347976669   ",0.968522644,0.352012474,0.648500143,9,8,3,4,1,1,0,1,1,1,1,1,2,2,2,2,2,2,3,2,8.60486612805517,10.1821449409255,7.16344734627336,36,2.985984,24.3649865554269
"21",46,20,1,4,3,4,1,2.98,2.651,11,39,45,32,28,3,1,5,"0.214689532021568   ","1.033907359       ",17.5,19,5,67,72,0,1.723,5,0.817,1.032,"0.207352933381335    ","0.404491177557205   ","0.0322244851261657  ",0.906319915,1.8437137,0.351688462,10,15,19,26,0,1,1,1,0,1,0,1,2,2,2,2,1,1,2,1,18.9426063085825,21.237776718394,19.4285659629454,306.25,2.968729,48.660393263844
"22",56,20,1,4,2,2,3,-2.876,-1.048,11,40,31,35,38,8,0,0,"0.567269306542307   ","0.653622331666667 ",11.5,6,4,38,37,0,-1.679,4,0.604,9999,"0.779016995983665    ","0.442334957762249   ","0.480455965881006   ",0.679468963,0.843903649,0.437494383,7,5,17,17,0,0,0,0,0,9999,9999,0,2,2,1,2,1,9999,9999,2,13.0895882436313,13.8979658883683,14.6617961603772,132.25,2.819041,36.7144585037014
"23",66,21,1,4,5,5,9999,3.021,2.469,7,38,43,33,22,11,12,7,"0.319316838535469   ","0.976572364       ",13,4,4,58,49,0,1.655,6,1.434,1.028,"0.223233661374624    ","0.352850173907608   ","0.381866680324176   ",1.640806792,0.796789294,0.492121006,6,11,22,13,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,14.798762076901,16.43747424581,15.940819589878,169,2.739025,46.6820352763181
"24",214,29,2,4,3,4,2,4.495,1.408,3,39,38,40,40,6,12,4,"0.38061968822965    ","0.794267958       ",11.25,7,6,98,64,1,1.635,2,1.481,0.959,"0.339633207122879    ","0.173069262353352   ","0.62915659521272    ",1.406170591,0.554557011,0.422076272,11,10,16,8,1,0,0,1,0,1,0,1,2,2,2,2,2,1,2,1,12.9595041106312,14.2838415615168,15.6088255769554,126.5625,2.673225,44.2880477923453
"25",135,23,1,2,3,3,1,-2.807,-0.926,18,40,40,38,36,10,7,4,"0.126307509549514   ","0.343914166       ",15,22,5,59,121,3,-1.605,46,0.896,0.848,"0.149314375401271    ","-0.0250834921825709 ","0.25469164542984    ",0.672144853,0.265890498,0.093707147,15,10,13,22,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,1,16.7502428887167,18.6066682529691,19.0705536488661,225,2.576025,44.413487034526
"26",47,20,1,4,3,3,1,3.601,1.943,32,27,32,36,25,9,13,4,"0.138434427405225   ","0.914470728       ",9.75,4,3,41,43,1,1.599,2,0.831,1.032,"0.20726343458145     ","0.16928245867795    ","0.0387573889562753  ",1.352519596,0.828330747,0.562561841,8,6,18,7,1,0,1,0,0,1,1,0,2,2,2,2,2,2,1,0,11.5949255392967,12.6745554398365,12.9691430199528,95.0625,2.556801,37.4572141860361
"27",191,26,1,4,2,2,1,2.286,2.659,32,33,31,37,28,9,4,1,"0.194360854775445   ","0.421953394333333 ",8,1,1,18,16,0,1.516,34,1.12,0.956,"0.38160785620409     ","0.0485352937723398  ","0.152939414349904   ",0.937498573,0.453257157,-0.124895547,6,4,9,13,0,0,1,0,0,0,0,0,2,2,2,2,1,1,3,2,10.4783138764173,12.3978967990774,12.1673653153831,64,2.298256,34.3628577491578
"28",158,24,1,4,3,4,1,3.716,1.659,17,38,23,28,26,9,13,4,"0.112383738546506   ","1.21114382766667  ",11.75,3,0,48,46,0,1.509,2,1.042,0.705,"0.113594972714301    ","0.0991080576038473  ","0.124448185321368   ",1.832370832,1.122659158,0.678401493,9,8,15,15,1,0,1,0,0,1,0,1,2,2,1,2,0,2,1,2,14.4878050614199,14.5630819510878,13.6139666875213,138.0625,2.277081,29.1454204294487
"29",222,29,1,5,5,4,3,4.863,0.804,25,28,35,39,38,8,4,4,"0.218350112601504   ","0.906233751333333 ",9.25,5,4,26,36,0,1.481,6,0.755,1.112,"0.124881171913041    ","0.201694007372438   ","0.328475158519033   ",1.031110749,1.015651463,0.671939042,7,5,10,15,1,1,0,0,9999,1,0,1,3,2,2,2,9999,1,2,1,11.3589204308449,12.2496365654098,13.0793407787233,85.5625,2.193361,43.9469605225448
"30",162,24,1,4,4,4,3,4.352,1.152,15,33,23,43,43,5,13,3,"0.189223945295996   ","0.411592857333333 ",10.25,3,2,22,20,0,1.479,8,1.036,0.865,"0.1838747522742      ","0.336636448163146   ","0.047160635450642   ",0.546849475,0.398530429,0.289398668,11,10,9,11,1,0,0,0,0,1,0,1,2,0,2,2,0,2,2,1,12.8480605404819,11.7498857164664,11.8644714840864,105.0625,2.187441,26.2648741573927
"31",115,23,2,4,5,5,1,4.424,1.088,37,29,38,20,7,8,14,6,"0.0959115209453419  ","0.611733103       ",9.25,6,2,19,13,1,1.472,2,0.8,0.705,"0.124427201546687    ","0.080785552464847   ","0.0825218088244919  ",1.077839282,0.375086117,0.38227391,5,7,12,13,1,1,1,0,0,1,1,1,2,2,1,2,2,2,2,2,11.0945964956193,11.783660063932,12.082681665216,85.5625,2.166784,43.4009827074167
"32",161,24,1,4,4,3,3,3.913,1.332,10,40,40,34,42,7,10,5,"0.0599652379097948  ","1.429686621       ",9.25,39,9,114,88,10,1.425,3,1.114,0.753,"0.0504612461989938   ","-0.013507833426419  ","0.14294230095681    ",1.312409375,1.570306974,1.406343514,7,6,15,9,1,1,0,0,0,1,1,1,2,2,2,2,2,3,2,2,11.1519215406722,13.6990140613551,12.1873966769154,85.5625,2.030625,46.8358954884234
"33",17,19,2,2,3,3,3,1.581,2.87,2,38,37,29,36,12,10,6,"0.0655922853722586  ","0.439980860333333 ",3.25,51,8,79,145,10,1.395,5,1.141,1.178,"0.0121875286788962   ","0.0556858951550648  ","0.128903432282815   ",0.859414883,0.374795388,0.08573231,3,4,3,3,1,1,1,1,0,1,0,1,2,2,2,2,2,2,2,2,5.67915027218796,6.80501480190646,6.86603344573724,10.5625,1.946025,39.7660452010319
"34",142,24,2,4,3,4,4,3.022,1.799,31,19,36,27,31,10,9,6,"0.131862549583309   ","2.223886013       ",9.25,5,4,22,45,0,1.361,3,1.066,1.075,"0.0983163803579739   ","0.157954558878638   ","0.139316709513315   ",1.719041598,3.546778375,1.405838066,8,5,15,9,1,1,1,1,0,1,0,1,2,2,2,2,2,1,2,2,10.639986181226,10.6976612612062,12.4579416141958,85.5625,1.852321,42.4295162581019
"35",95,22,1,5,4,3,3,3.153,1.679,26,36,31,33,32,12,12,6,"0.122906687908584   ","0.974035419       ",11.75,8,5,64,61,1,1.348,0,9999,0.72,"0.234263817710694    ","-0.0871862596902131 ","0.221642505705271   ",0.906323469,1.007851947,1.007930841,7,7,16,17,1,1,1,0,0,1,1,1,2,2,2,2,9999,2,1,2,13.2296031310686,14.6501464961949,16.2201988571762,138.0625,1.817104,35.5894488378766
"36",10,18,1,4,2,4,2,3.344,1.464,17,31,37,33,34,5,13,5,"0.0495393256856825  ","0.499979537666667 ",13.25,4,1,23,31,0,1.311,6,0.91,0.587,"0.106349252744983    ","0.0556350331750288  ","-0.0133663088629642 ",0.85155849,0.312438695,0.335941428,8,6,19,20,1,1,0,0,0,1,1,1,2,1,2,2,1,2,1,1,15.2289837729886,15.336754087547,16.6098815788523,175.5625,1.718721,44.8639552864064
"37",88,22,2,4,3,3,3,3.003,1.658,32,27,40,28,35,5,7,4,"0.125657974         ","3.67423525366667  ",11.25,7,2,35,40,0,1.293,8,1.261,0.854,"0.027168496          ","0.279729143         ","0.070076283         ",2.32783472,3.984120466,4.710750575,6,11,17,11,1,1,0,0,0,0,1,1,1,1,1,2,2,2,1,1,13.9662540389695,15.0934382824007,14.5538368277706,126.5625,1.671849,45.3802099443155
"38",124,23,1,5,5,5,2,3.417,1.366,33,36,40,40,35,15,12,4,"0.21639168845187    ","0.718803273666667 ",14,49,7,96,134,1,1.29,9,1.18,1.033,"0.192711486946373    ","0.319565896061946   ","0.136897682347292   ",0.89081092,0.578145774,0.687453127,6,6,21,23,1,1,0,1,0,0,0,1,2,1,2,2,0,0,0,0,16.5137129450175,17.6013825424697,16.203560116008,196,1.6641,45.3060670197596
"39",40,20,2,2,5,4,3,3.249,1.437,21,20,33,18,21,13,9,5,"0.275878711251319   ","1.24745108733333  ",8.25,5,2,14,12,0,1.27,3,1.271,0.794,"0.244214344356449    ","0.506585811289191   ","0.0768359781083179  ",1.070217987,1.265758935,1.40637634,7,5,11,10,1,1,0,1,0,1,1,0,2,2,2,2,2,2,2,2,11.2805301694448,11.4205608621499,10.7121863633088,68.0625,1.6129,36.7948229305659
"40",147,24,2,4,3,4,2,3.985,0.92,3,32,35,22,39,4,14,6,"0.154436914121174   ","1.13490822066667  ",10.5,6,3,30,27,1,1.266,4,1.134,0.827,"0.123079784011082    ","0.24256990012068    ","0.0976610582317605  ",1.916345952,0.693326074,0.795052636,9,4,14,15,1,1,0,1,9999,1,1,1,1,2,2,2,9999,2,1,1,12.8257378581502,12.0222660307353,13.8220117240016,110.25,1.602756,37.7413692498426
"41",177,25,1,5,5,5,3,3.575,1.144,15,35,22,36,37,4,4,7,"0.233891304371891   ","0.718875309       ",14.75,5,2,8,11,0,1.24,2,1.103,0.924,"0.282864823153265    ","0.314879425793873   ","0.103929664168536   ",1.000104977,0.71900673,0.43751422,13,12,19,15,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,16.5665391954054,17.9542209401937,18.2969954750718,217.5625,1.5376,24.8973210682039
"42",65,21,1,4,3,5,1,1.637,2.479,21,31,32,28,24,13,11,2,"0.272023397496075   ","1.05607049        ",7.5,9,3,70,64,2,1.24,3,0.761,0.771,"0.208268910179069    ","0.0616036423482449  ","0.546197639960911   ",1.203528395,1.140427572,0.824255503,4,5,11,10,1,0,1,0,0,0,0,0,1,2,2,2,9999,9999,9999,9999,9.83903129278159,10.5820490402789,10.0161733649663,56.25,1.5376,35.5122642796078
"43",109,22,1,5,3,3,2,-1.448,-0.962,13,38,30,37,39,8,1,2,"-0.0387553907115826 ","0.0640019566666667",13.25,0,4,18,2,0,-1.209,18,0.872,0.726,"0.00118927840907734  ","-0.0704990043069191 ","-0.046956446236906  ",-0.053666689,-0.374434011,0.62010657,10,7,13,23,0,0,0,0,0,1,0,1,2,2,2,2,1,2,2,1,14.7237777953089,15.3162189107241,15.501022877025,175.5625,1.461681,35.4342405030088
"44",208,28,2,3,3,2,2,-1.116,-1.19,12,25,21,32,38,4,8,4,"0.105835363039021   ","1.104147545       ",7,0,1,4,3,0,-1.209,15,0.834,0.757,"0.385518033395926    ","0.0843224800526039  ","-0.152334424331467  ",0.843751579,1.484278912,0.984412144,6,3,12,7,1,0,0,0,1,1,1,0,2,1,1,2,2,2,1,1,9.73663362258661,9.40266916787001,10.4077223008215,49,1.461681,27.6737395688845
"45",63,21,1,4,5,5,2,1.432,2.525,18,27,18,35,44,6,7,7,"0.14407976373966    ","0.411777818666667 ",8.75,5,5,21,35,2,1.198,3,1.194,0.934,"0.153515514753181    ","0.00666100285707127 ","0.272062773608729   ",0.570240981,0.410663988,0.254428487,5,3,12,15,1,1,1,1,0,1,1,1,3,1,2,2,0,2,1,2,10.090884822333,12.7480126674949,11.5195388482198,76.5625,1.435204,21.6803506845686
"46",118,23,1,4,3,3,9999,2.098,2.058,30,35,35,33,28,13,13,0,"0.106700175377115   ","0.305171875666667 ",10,2,2,52,56,0,1.194,8,0.957,0.704,"0.111622044853595    ","0.0063184406334037  ","0.202160040644345   ",0.360059007,0.375183822,0.180272798,9,6,13,12,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,11.7753545627319,13.6286894450144,13.2996819299815,100,1.425636,37.9987899555394
"47",38,20,2,4,3,3,2,1.523,2.381,34,27,30,25,37,11,5,6,"0.335281015869      ","0.815153059       ",9.75,10,4,97,108,0,1.162,8,1.017,0.815,"0.303596507715282    ","0.492822477800473   ","0.209424062091246   ",0.703149142,1.125069109,0.617240926,6,7,14,12,1,1,1,0,0,1,1,1,3,3,3,2,2,2,2,2,11.007889938782,12.1248495777665,11.9957581222749,95.0625,1.350244,32.2570537350853
"48",11,18,1,4,3,3,2,2.901,1.397,12,33,22,38,40,2,8,2,"0.148310983252783   ","1.07586576066667  ",10.75,1,2,23,15,0,1.147,4,1.104,0.877,"0.239101037855285    ","0.0589291065176438  ","0.14690280538542    ",1.469399178,0.773542328,0.984655776,7,6,15,15,1,0,0,1,0,0,0,9999,3,2,2,2,2,2,2,9999,13.8250213089224,13.9047894278764,14.1475349196858,115.5625,1.315609,26.0330179114302
"49",7,18,1,4,4,3,3,0.97,2.716,33,29,26,36,25,13,10,3,"0.113902722923543   ","1.04945188033333  ",10.75,4,3,33,22,0,1.142,7,1.336,1.06,"0.0419204935548187   ","0.249081953020432   ","0.0507057221953788  ",1.27336289,1.203152884,0.671839867,7,6,14,16,1,0,1,1,0,0,0,0,2,2,1,2,2,2,2,2,12.0969073704941,13.0536526107944,13.7852960266728,115.5625,1.304164,30.3034937485544
"50",110,22,1,4,2,3,1,-0.058,-1.753,23,28,19,27,22,9,2,2,"0.00308505849051814 ","0.929553144       ",11,1,3,37,6,0,-1.136,28,1.153,1.107,"0.249734833360548    ","-0.23202706015271   ","-0.00845259773628304",0.929225432,0.937533488,0.921900512,7,7,14,16,1,0,0,1,0,0,0,0,1,2,2,2,2,2,2,2,12.6479218710294,13.5739061241184,14.4682813457478,121,1.290496,25.3152459422278
"51",141,24,2,5,5,5,1,1.833,2.05,18,26,31,19,25,8,12,7,"0.030121817151035   ","0.815176846333333 ",11.75,9,4,58,35,0,1.111,6,1.014,0.786,"0.0254222383561096   ","0.0485581482171082  ","0.0163850648798872  ",1.046785464,0.734336102,0.664408973,9,9,11,18,1,1,1,1,0,1,1,1,3,2,1,2,2,1,1,2,15.0394622615045,14.4458241057257,15.7708645474421,138.0625,1.234321,35.2066510103171
"52",129,23,1,4,3,3,2,3.631,0.804,20,37,33,42,34,8,10,5,"0.393755529414187   ","0.669183004       ",7.25,2,0,26,19,0,1.108,10,0.798,0.648,"0.295094058057409    ","0.538133707164356   ","0.348038823020794   ",0.390461646,1.117324572,0.499762794,5,6,12,6,1,0,0,1,0,1,1,1,2,2,2,2,2,2,1,2,9.43605123242533,12.0308872341825,9.12994533741531,52.5625,1.227664,36.017828066355
"53",86,21,1,3,3,3,3,-1.091,-0.961,30,38,29,32,33,13,10,2,"0.529600916289174   ","0.572966964333333 ",10.5,1,1,22,13,0,-1.1,51,0.807,0.675,"0.365743981441371    ","0.62065272360692    ","0.602406043819233   ",0.593704073,0.65629396,0.46890286,7,6,16,13,1,0,1,0,9999,9999,0,0,2,2,1,1,9999,9999,2,2,13.0026689708065,13.3904882470067,13.4842628206127,110.25,1.21,34.0045747852229
"54",45,20,1,4,3,3,3,0.508,2.927,33,30,33,26,39,12,9,7,"0.423553881757677   ","0.994842648333333 ",8.25,2,2,20,25,0,1.095,9,0.975,0.851,"0.410761671513177    ","0.520304931949051   ","0.339595041810802   ",1.359334555,0.992119931,0.633073459,5,5,14,9,1,1,1,1,0,1,1,1,3,3,1,2,1,1,1,1,10.5077171047355,10.2190899280661,11.5543560961821,68.0625,1.199025,36.3731571218813
"55",64,21,1,4,3,5,1,1.12,2.505,20,35,32,34,23,11,13,3,"0.256880759253425   ","0.53085533        ",11.5,17,5,65,45,12,1.094,4,0.953,0.58,"0.389216971109552    ","0.217410177161055   ","0.164015129489667   ",0.608820795,0.526064269,0.457680926,10,8,18,10,0,0,1,0,0,0,1,1,2,2,2,2,1,2,3,1,14.4672471567893,14.0903659327109,13.8486111594176,132.25,1.196836,36.3032300768101
"56",48,20,1,4,3,3,1,2.465,1.572,15,37,46,35,36,5,11,7,"0.039241477069019   ","1.35948663        ",15,18,6,61,33,10,1.092,10,0.832,0.818,"0.135210343473428    ","-0.0777461292907015 ","0.060260217024331   ",1.273385916,0.922219163,1.882854811,12,9,17,22,1,1,1,1,9999,1,1,1,2,2,2,2,9999,2,2,2,17.0457157355643,17.8046347757034,16.9367651293263,225,1.192464,50.8150012181171
