Gender,ZPop,ZLike,PopSelf,LikeSelf,AvrSex,AvrTob,AvrAlc,risksum
0,-2.264450114913,-.548235321192666,1,3,-.614716014550516,-.578623589953683,-1.25963867407657,-2.99494803425902
1,-1.04774241053317,-.470979917833604,1,3,-.614716014550516,-.578623589953683,-1.25963867407657,-2.99494803425902
1,-2.06231630244911,.40326398516632, , ,-.614716014550516,-.578623589953683,-1.25963867407657,-2.99494803425902
1,-2.56376731756296,-1.77365792282568, , ,-.614716014550516,-.578623589953683,-1.25963867407657,-2.99494803425902
1,-.246057191798596,-.585793173052245, , ,-.614716014550516,-.578623589953683,-1.25963867407657,-2.99494803425902
0,.579898535791577,.610121932240576,6,7,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,.441807670976118,.0128466250235057,6,7,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-.392512441130902,.998029077597419,5,7,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-.379618162142368,.368951583309331,4,7,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-.175054783293122,-.791304633697563,4,7,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-.0506737378662608,.496768355719965,3,7,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-.309040410824984,.308119733841835,3,7,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
0,-.685593861103564,.787899597693894,5,6,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-.174005608114003,1.82842118788107,4,6,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-1.09432325816077,-.752049362681855,4,6,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,.0223353797546023,-.273137454497255,4,6,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
0,-.0948609391808256,-.187642146380823,4,6,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
0,-1.1572038650692,-.0367433695955996,4,6,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-1.0079772324115,.421062581686671,3,6,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,.145200218486874,1.82842118788107,2,6,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-.154988129722743,.20944974202164,2,6,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
0,-.306392875574089,.0730519211893236,2,6,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-2.19936526712221,-.209624811803715,2,6,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
0,-1.97593930060255,-1.20250222203682,1,6,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-.796727963741957,-.649925105545787,1,6,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-1.66504841518833,-.364819122124718,1,6,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-.331354995397409,-.468515216038387,5,5,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
0,-.110588970582777,.36078355596166,4,5,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
0,-.164371293428584,.0209740494618221,4,5,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
0,-2.75646004295555,-1.20201028911621,4,5,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-.654369714393464,-.85834892814234,4,5,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-.485322045871094,-.381340392381791,4,5,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-.160967445205151,-.332860013054677,4,5,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,.805604170780809,1.46842299626749,3,5,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,1.7975169668119,1.34981385458712,2,5,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-.531422018527215,.663732561564273,2,5,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-.849499933800184,-.0263461195819337,1,5,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
0,-.400414758729637,-.238924392932234,4,4,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,.596498766012546,.368951583309331,3,4,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
0,-2.22551291476438,-1.23213987027773,3,4,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-.200941888137767,.929452056304924,2,4,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,.310150258586751,.396012595609125,1,3,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-1.86017863459505,-.0405258173784891,1,3,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
0,-1.89801310222116,-1.60401590376817,1,1,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
1,-.114211797577869,.372391361108268, , ,-.614716014550516,-.578623589953683,-.856230383295095,-2.59153974347754
0,-1.57917290081733,.200644127796715,4,5,-.614716014550516,-.235956797584282,-.90802137311607,-2.30066394092912
0,-.816255988184415,.787899597693894,3,6,-.614716014550516,-.578623589953683,-.556404072155569,-2.29171343233802
0,.400205972988214,.896518976484616,5,7,-.614716014550516,-.578623589953683,-.504613082334594,-2.23992244251704
1,.577496946365306,.615451567104567,4,7,-.614716014550516,-.578623589953683,-.504613082334594,-2.23992244251704
0,.120647246878632,1.35948591216771,5,5,-.614716014550516,-.578623589953683,-.504613082334594,-2.23992244251704
1,-.0462507931013388,.929452056304924,3,5,-.614716014550516,-.578623589953683,-.504613082334594,-2.23992244251704
1,-1.64279314869125,-1.96477325916496,2,5,-.614716014550516,-.578623589953683,-.504613082334594,-2.23992244251704
0,-1.16113191609347,-.458936367734338,2,5,-.614716014550516,-.578623589953683,-.504613082334594,-2.23992244251704
0,.234445571964881,1.72776709944268,3,4,-.614716014550516,-.578623589953683,-.504613082334594,-2.23992244251704
0,-.511973293345885,-.216128546725292,3,4,-.614716014550516,-.578623589953683,-.504613082334594,-2.23992244251704
1,-.0706276352857942,.928573995563457,2,4,-.614716014550516,-.578623589953683,-.504613082334594,-2.23992244251704
0,-.667859795018724,.188644187349281,2,4,-.614716014550516,-.578623589953683,-.504613082334594,-2.23992244251704
1,-.670813084683936,.372391361108268,1,2,-.614716014550516,-.578623589953683,-.504613082334594,-2.23992244251704
0,-.0263662656467338,.22378370277919,6,6,-.614716014550516,-.578623589953683,-.452822092513618,-2.18813145269607
1,-1.6699149905032,-2.00793196415303,2,6,-.614716014550516,-.578623589953683,-.452822092513618,-2.18813145269607
0,-.849499933800184,-.85834892814234,2,6,-.614716014550516,-.578623589953683,-.452822092513618,-2.18813145269607
1,.596498766012546,.929452056304924,6,5,-.614716014550516,-.578623589953683,-.452822092513618,-2.18813145269607
1,-.892596396256622,.080837437341,4,5,-.614716014550516,-.578623589953683,-.452822092513618,-2.18813145269607
1,-.200941888137767,.725056541595157,2,5,-.614716014550516,-.578623589953683,-.452822092513618,-2.18813145269607
0,-.303117933155116,-.032644941949689,4,4,-.614716014550516,-.578623589953683,-.452822092513618,-2.18813145269607
1,-.916903868476149,-.192147215599775,3,4,-.614716014550516,-.578623589953683,-.452822092513618,-2.18813145269607
1,-1.56999032789571,-2.33335071466778,2,4,-.614716014550516,-.578623589953683,-.452822092513618,-2.18813145269607
0,-.291223068834935,-.0199183227698398, , ,-.614716014550516,-.578623589953683,-.452822092513618,-2.18813145269607
1,.112207342728142,1.59279417002852, , ,-.614716014550516,-.309376982592263,-.504613082334594,-1.97067583515562
0,-1.22767743222236,-.241592449927864,4,5,-.614716014550516,-.578623589953683,-.152995781374092,-1.88830514155654
0,-1.13840104760331,-.187642146380823,3,5,-.614716014550516,-.578623589953683,-.152995781374092,-1.88830514155654
0,1.13456001964407,.896518976484616,2,5,-.614716014550516,-.578623589953683,-.152995781374092,-1.88830514155654
1,-.0706276352857942,.928573995563457,2,3,-.614716014550516,-.578623589953683,-.152995781374092,-1.88830514155654
0,.103341279312046,-1.27205760767086,3,5,-.219096900689877,-.578623589953683,-.504613082334594,-1.8443033286564
1,-.0222656141331653,.929452056304924,5,6,-.614716014550516,-.578623589953683,-.101204791553117,-1.83651415173556
0,-.0857447367169115,.965963365897859,4,6,-.614716014550516,-.578623589953683,-.101204791553117,-1.83651415173556
0,.547076782319385,.610121932240576,4,6,-.614716014550516,-.578623589953683,-.101204791553117,-1.83651415173556
0,-.0347221024946554,-.435845589157963,4,6,-.614716014550516,-.578623589953683,-.101204791553117,-1.83651415173556
1,.107818033460067,.188644187349281,3,6,-.614716014550516,-.578623589953683,-.101204791553117,-1.83651415173556
1,-.516081802661166,.529586521096231,6,5,-.614716014550516,-.578623589953683,-.101204791553117,-1.83651415173556
1,.112207342728142,-1.44277654024308,5,5,-.614716014550516,-.578623589953683,-.101204791553117,-1.83651415173556
1,1.03541063473296,-.242065660517855,5,5,-.614716014550516,-.578623589953683,-.101204791553117,-1.83651415173556
0,-.293607479861009,.0129603679009062,4,5,-.614716014550516,-.578623589953683,-.101204791553117,-1.83651415173556
0,-1.19620372421942,-.393869508414111,6,4,-.614716014550516,-.578623589953683,-.101204791553117,-1.83651415173556
0,1.0573684193256,1.21496655443145,1,4,-.614716014550516,-.578623589953683,-.101204791553117,-1.83651415173556
1,.358765203025805,1.760935860313, , ,-.614716014550516,-.578623589953683,-.101204791553117,-1.83651415173556
1,-.313265793572943,-.0492770481762453, , ,-.614716014550516,-.578623589953683,-.101204791553117,-1.83651415173556
1,-.531422018527215,.000604319359746663,3,6,.176522213170762,-.578623589953683,-.856230383295095,-1.80030151575626
1,.278345104035529,.796237181711051,2,4,.584005643127796,-.578623589953683,-1.25963867407657,-1.79622637658071
1,-.0434769521769675,1.47174552262168,1,4,.584005643127796,-.578623589953683,-1.25963867407657,-1.79622637658071
1,-.816255988184415,-.818842133307068,3,6,-.219096900689877,-.578623589953683,-.452822092513618,-1.79251233883543
1,-.293607479861009,.941153891620673,5,6,-.614716014550516,-.578623589953683,-.0494138017321417,-1.78472316191459
0,-.174005608114003,.46972385475788,4,6,-.614716014550516,-.578623589953683,-.0494138017321417,-1.78472316191459
0,-.306392875574089,1.09765040170289,4,5,-.614716014550516,-.578623589953683,-.0494138017321417,-1.78472316191459
1,-.174005608114003,.000604319359746663,4,5,-.614716014550516,-.578623589953683,-.0494138017321417,-1.78472316191459
0,-1.79955134283709,-1.86956551522444,1,5,-.614716014550516,-.578623589953683,-.0494138017321417,-1.78472316191459
0,-2.36904235516116,-2.94771395335559,3,4,-.614716014550516,-.578623589953683,-.0494138017321417,-1.78472316191459
0,-.654274513426688,-.204268356591431,1,4,-.614716014550516,-.578623589953683,-.0494138017321417,-1.78472316191459
0,-2.28420091387246,-2.13118269444824,2,4,-.614716014550516,-.309376982592263,-.856230383295095,-1.61073929559662
0,2.45279190644968,.725056541595157,6,6,-.614716014550516,.0332898097771381,-.452822092513618,-1.57621805296524
1,-.302180625727272,.29748112051429,4,7,-.614716014550516,-.578623589953683,.198621519586409,-1.53668784059604
1,.106464354325872,.551362424170163,3,7,-.614716014550516,-.578623589953683,.250412509407384,-1.48489685077506
0,.605868342357279,.425497946608384,5,6,-.614716014550516,-.578623589953683,.250412509407384,-1.48489685077506
0,-.154988129722743,.877127544177828,4,6,-.614716014550516,-.578623589953683,.250412509407384,-1.48489685077506
0,.987689210312898,1.32611454285068,3,6,-.614716014550516,-.578623589953683,.250412509407384,-1.48489685077506
0,-.974593012132668,.32351565098129,3,5,-.614716014550516,-.578623589953683,.250412509407384,-1.48489685077506
1,-.246057191798596,-.764842627267936,3,5,-.614716014550516,-.578623589953683,.250412509407384,-1.48489685077506
0,2.26506117676874,.835814891238075,4,4,-.614716014550516,-.578623589953683,.250412509407384,-1.48489685077506
0,.7272046820808,-.699363291548145,5,5,-.614716014550516,-.578623589953683,.30220349922836,-1.43310586095409
1,-.963947197047693,.389077139719581,2,3,-.614716014550516,-.578623589953683,.30220349922836,-1.43310586095409
0,-1.12711603588257,-2.1672050751816,1,2,-.614716014550516,-.578623589953683,.30220349922836,-1.43310586095409
1,-1.33890449650782,.166214661827686,1,3,.979624756988435,-.578623589953683,-1.25963867407657,-1.40060726272007
1,.334457730806278,1.38719544726138,5,7,.584005643127796,-.578623589953683,-.856230383295095,-1.39281808579923
1,.0065667056622402,1.97440619801132,6,6,.584005643127796,-.578623589953683,-.856230383295095,-1.39281808579923
1,.350723605832671,1.28267121531313,5,6,.584005643127796,-.578623589953683,-.856230383295095,-1.39281808579923
0,-.33201132554231,-.975713254111639,4,6,.584005643127796,-.578623589953683,-.856230383295095,-1.39281808579923
1,-.30086279460408,.855510212298237,3,6,.584005643127796,-.578623589953683,-.856230383295095,-1.39281808579923
1,-.64736419364121,-.519875925599555,3,6,.584005643127796,-.578623589953683,-.856230383295095,-1.39281808579923
1,-1.72401687093234,-.181672878235078,3,6,.584005643127796,-.578623589953683,-.856230383295095,-1.39281808579923
1,-.293144411585074,.696173410278412,2,5,.584005643127796,-.578623589953683,-.856230383295095,-1.39281808579923
1,1.68344929815808,.78530439772833,1,4,.584005643127796,-.578623589953683,-.856230383295095,-1.39281808579923
0,-.30382033863531,-1.12452035593564,2,3,.584005643127796,-.578623589953683,-.856230383295095,-1.39281808579923
1,-.200941888137767,.217242139733273,5,7,-.614716014550516,-.578623589953683,.353994489049335,-1.38131487113311
1,.0642719988281385,1.60197163236054,3,6,-.614716014550516,1.1836964242308,-1.25963867407657,-1.23262802007454
0,-1.33117737828405,-.848011447811982, , ,-.614716014550516,.0332898097771381,-.101204791553117,-1.22460075200474
1,-.293144411585074,1.812200763524,3,4,-.614716014550516,-.309376982592263,.250412509407384,-1.21565024341364
1,-.414604718009097,-.013663350040527,3,6,-.614716014550516,.0332898097771381,-.0494138017321417,-1.17280976218377
0,-1.07310885687048,-.184799539536377,4,6,-.614716014550516,-.578623589953683,-.856230383295095,-1.16843206243853
0,-.33201132554231,.543288643099734,1,4,-.614716014550516,-.578623589953683,-.856230383295095,-1.16843206243853
0,-.549454294734614,-.334378668021204,4,6,-.614716014550516,-.578623589953683,.602029810367885,-1.13327954981456
1,1.60190817234411,-.727405620273058,3,5,-.614716014550516,-.578623589953683,.602029810367885,-1.13327954981456
1,.931445732205594,-.617585198793023, , ,-.614716014550516,-.578623589953683,.602029810367885,-1.13327954981456
0,1.68362193676387,.98291126290545,5,7,-.614716014550516,-.578623589953683,-.101204791553117,-1.12496031121606
0,.683948188565471,1.2216617199537,4,6,-.614716014550516,-.578623589953683,-.101204791553117,-1.12496031121606
0,-.250098234075516,.312126882960851,2,5,-.614716014550516,-.578623589953683,-.101204791553117,-1.12496031121606
1,1.06057205112183,.929452056304924,2,4,-.614716014550516,-.578623589953683,-.101204791553117,-1.12496031121606
1,1.35039735403107,1.58243116772082,5,5,-.219096900689877,-.578623589953683,.250412509407384,-1.08927773691442
0,-1.78313399908604,-1.5277878529119,4,7,-.614716014550516,-.578623589953683,.653820800188861,-1.08148855999359
1,2.07610878476965,-.513069437235733,4,5,-.614716014550516,-.578623589953683,.653820800188861,-1.08148855999359
0,1.56596397637042,-.544998597533035,6,3,-.614716014550516,-.578623589953683,.653820800188861,-1.08148855999359
1,1.21526314615826,.0128466250235057,6,7,.584005643127796,-.578623589953683,-.504613082334594,-1.04120078483873
0,.376084808374723,.175576770635424,6,6,.584005643127796,-.578623589953683,-.504613082334594,-1.04120078483873
1,.454732396290616,-.767399148873069,4,6,.584005643127796,-.578623589953683,-.504613082334594,-1.04120078483873
1,-.941211340695676,-.738116521481324,1,6,.584005643127796,-.578623589953683,-.504613082334594,-1.04120078483873
1,-.0347221024946554,.848268292532165,1,5,.584005643127796,-.578623589953683,-.504613082334594,-1.04120078483873
1,.418011301324771,.965963365897859,1,3,.584005643127796,-.578623589953683,-.504613082334594,-1.04120078483873
1,.683948188565471,1.28267121531313,5,6,-.219096900689877,-.578623589953683,.30220349922836,-1.03748674709345
1,-.0434769521769675,.0814147078873205,1,6,-.219096900689877,-.578623589953683,.30220349922836,-1.03748674709345
0,.108440301935089,-.752049362681855,4,6,-.614716014550516,.98787000187736,-.856230383295095,-1.0250461516465
1,.228925285295814,1.36759261884122,3,6,.979624756988435,-.578623589953683,-.856230383295095,-.997198971938591
1,.0642719988281385,.679952985921342,2,4,.979624756988435,-.578623589953683,-.856230383295095,-.997198971938591
0,-.0506737378662608,.22378370277919,7,6,.584005643127796,-.578623589953683,-.452822092513618,-.989409795017753
1,-.161349640999469,-.453412753495783,2,5,.584005643127796,-.578623589953683,-.452822092513618,-.989409795017753
1,-.175054783293122,.889932628231758,4,4,.584005643127796,-.578623589953683,-.452822092513618,-.989409795017753
0,.75872546064661,.770643517809659,3,4,.584005643127796,-.578623589953683,-.452822092513618,-.989409795017753
0,-.316369578315501,-.536532343086884,4,7,-.614716014550516,-.578623589953683,-.504613082334594,-.816814761478028
1,-.485322045871094,-.458936367734338,1,4,-.614716014550516,-.578623589953683,-.504613082334594,-.816814761478028
0,-2.08063158222745,-1.07579730062875,1,4,-.614716014550516,-.578623589953683,.250412509407384,-.773343010255556
1,1.11905336012706,.695328312897466,3,5,-.219096900689877,-.578623589953683,.602029810367885,-.737660435953922
0,-.083659496721229,1.88315693309735,6,6,-.614716014550516,-.578623589953683,1.00543810114936,-.729871259033085
0,.219215905693887,.883802495321301,4,5,-.614716014550516,-.578623589953683,1.00543810114936,-.729871259033085
0,-1.39265069050882,.686590476456653,1,5,-.614716014550516,-.578623589953683,1.00543810114936,-.729871259033085
0,-1.14699481109277,-.327316975717856,1,4,-.614716014550516,-.578623589953683,1.00543810114936,-.729871259033085
0,.72185095722827,-.585793173052245,4,5,.979624756988435,-.578623589953683,-.504613082334594,-.645581670978089
0,-.0857447367169115,-.124421363537923,4,5,.979624756988435,-.578623589953683,-.504613082334594,-.645581670978089
1,-1.87910119235085,-2.31745918434248,5,7,.584005643127796,-.578623589953683,-.101204791553117,-.637792494057252
1,-.149030363996029,1.31336619279265,1,7,.584005643127796,-.578623589953683,-.101204791553117,-.637792494057252
1,-.164371293428584,.740769997677253,5,5,.584005643127796,-.578623589953683,-.101204791553117,-.637792494057252
1,-.012136419246685,-1.82637225070362,4,3,.979624756988435,-.578623589953683,-.452822092513618,-.593790681157114
0,-.154988129722743,.543288643099734,3,6,.584005643127796,-.578623589953683,-.0494138017321417,-.586001504236277
1,-.175054783293122,.889932628231758,1,3,-.614716014550516,-.578623589953683,1.16081107061229,-.574498289570159
0,1.8716789619292,-.222373731322832, , ,-.614716014550516,.0332898097771381,.602029810367885,-.521366150083741
0,.726769345122748,.610121932240576,6,7,-.614716014550516,-.578623589953683,1.25347342246791,-.481835937714535
0,-.0834822595903878,-.0367433695955996,4,6,-.219096900689877,.0332898097771381,.250412509407384,-.477364337183603
0,-2.51275165653822,.205591605256568,2,4,-.614716014550516,-.578623589953683,.602029810367885,-.421725709295055
1,-.769699625469356,-1.68186511542639,3,6,-.614716014550516,.0332898097771381,.705611790009836,-.41778417044179
0,-.154988129722743,.543288643099734,1,7,-.614716014550516,-.578623589953683,-.101204791553117,-.413406470696551
0,-.589500774758594,.16270486001113,1,4,-.614716014550516,-.578623589953683,-.101204791553117,-.413406470696551
0,.556900686957852,-2.20386520828408,5,6,-.614716014550516,-.578623589953683,1.35705540210986,-.378253958072584
0,1.67669138937567,1.76922187178459,5,7,-.614716014550516,-.578623589953683,.653820800188861,-.36993471947408
0,-.197298082254694,.700513007867103,4,5,.176522213170762,-.578623589953683,.602029810367885,-.342041322093283
0,-.316369578315501,1.02531152895257,6,6,-.614716014550516,-.578623589953683,1.40884639193084,-.326462968251608
0,.529910042742045,-.159349863357759,3,5,-.614716014550516,-.578623589953683,1.40884639193084,-.326462968251608
0,.549841316780551,-.95385517579359,6,6,.584005643127796,-.578623589953683,.250412509407384,-.286175193096751
0,1.26891039666472,.791476991181917,5,5,.584005643127796,-.578623589953683,.250412509407384,-.286175193096751
0,.418011301324771,-.238924392932234,4,4,-.614716014550516,-.578623589953683,1.46063738175181,-.274671978430633
1,.278345104035529,1.37628026944261,3,5,1.37524387084907,-.578623589953683,-.504613082334594,-.24996255711745
0,-1.74661194707124,-.617585198793023,2,3,-.614716014550516,.71862339451594,-.504613082334594,-.231121617527911
0,.696544422872588,-.192147215599775, , ,1.36337955475268,-.578623589953683,-.452822092513618,-.210035883392869
 ,.937093753841263,.698279875941645,4,7,-.614716014550516,.71862339451594,.250412509407384,-.18764986630544
0,.395748726120974,1.94042991136964,4,6,-.614716014550516,.375956602146539,.602029810367885,-.17869935771434
1,-.453922138822319,-.786506897514481,4,4,-.614716014550516,.375956602146539,.602029810367885,-.17869935771434
0,1.42081537988939,-.124389159056454,3,4,-.614716014550516,.0332898097771381,-.452822092513618,-.153110371926232
1,1.10285799548746,1.03426741706254,4,6,-.219096900689877,.375956602146539,.250412509407384,-.134697544814202
0,-.147417110759907,.615451567104567,2,6,-.614716014550516,.0332898097771381,1.05722909097034,-.066166869481288
1,1.10285799548746,-.439305176033956,4,7,-.614716014550516,1.25711660923878,-.101204791553117,-.000773952543101
0,.981158265801137,-.641874353033545, , , , , , 
1,.517335897199071,1.28267121531313, , ,-.614716014550516, , , 
1,-1.29127530175664,-.649925105545787, , ,-.614716014550516, , , 
0,.503613246424417,.848268292532165,4,5,.584005643127796,.71862339451594, , 
0,.376084808374723,1.6249691121506,5,6,.584005643127796,.302536417138558, , 
0,-.287977179504283,1.28801769598742,2,6,-.614716014550516,-.578623589953683, , 
1,-.678585584712285,-1.34887133660712, , ,-.219096900689877,-.578623589953683, , 
